ProductID;AvailableQuantity;NetPrice;EuropeanArticleNumber;NetRetailPrice;Description;GrossMass;ManufacturerPartNumber;CategoryText1;ManufacturerName
"1295042";0;78.17;"882780390768";;"HP 70 original printhead C9405A light magenta and light cyan standard capacity 1-pack";0.110;"C9405A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1295043";0;78.17;"882780390775";;"HP 70 original printhead C9406A magenta and yellow standard capacity 1-pack";0.110;"C9406A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1295044";0;78.17;"882780390782";;"HP 70 original printhead C9470A black and light grey standard capacity 1-pack";0.110;"C9407A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1295156";0;10.22;"882780349551";;"HP original Q5456A Advanced glossy photo paper Ink cartridge 250g/m2 A4 25 sheets 1-pack";0.480;"Q5456A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1295161";0;22.08;"882780349650";;"HP original Advanced glossy photo paper white Ink cartridge Q8697A 250g/m2 A3 20 sheets 1-pack";0.930;"Q8697A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1301527";0;61.95;"010343852235";;"EPSON S041853 Singleweight matte paper inkjet 120g/m2 610mm x 40m 1 roll 1-pack";3.590;"C13S041853";"Impressão, Digitalização e Consumíveis";"EPSON"
"1301540";0;110.48;"010343857933";;"EPSON Matte water resistant canvas inkjet 375g/m2 610mm x 12.2m 1 roll 1-pack";3.080;"C13S042014";"Impressão, Digitalização e Consumíveis";"EPSON"
"1307583";22;11.46;"4960999391762";;"CANON CLI-36 ink cartridge tri-colour standard capacity 12ml 249 pages 1-pack";0.050;"1511B001";"Impressão, Digitalização e Consumíveis";"CANON"
"1308303";0;220.66;"010343859715";;"EPSON S042083 Premium luster photo paper inkjet 261g/m2 1118mm x 30.5m 1 roll 1-pack";10.720;"C13S042083";"Impressão, Digitalização e Consumíveis";"EPSON"
"1308304";0;99.77;"010343859685";;"EPSON S042080 Premium luster photo paper inkjet 260g/m2 508mm x 30.5m 1 roll 1-pack";3.400;"C13S042080";"Impressão, Digitalização e Consumíveis";"EPSON"
"1308801";0;92.44;"882780528772";;"HP 70 original Ink cartridge C9390A light cyan standard capacity 130ml 1-pack";0.230;"C9390A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1308802";0;82.09;"882780527508";;"HP 70 original printhead C9408A blue and green";0.110;"C9408A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1308803";0;74.61;"882780528505";;"HP 70 original printhead C9409A black and red standard capacity";0.100;"C9409A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1308804";0;82.09;"882780528512";;"HP 70 original printhead C9410A grey and gloss enhancer";0.100;"C9410A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1308805";0;92.44;"882780528659";;"HP 70 original Ink cartridge C9448A matte black standard capacity 130ml 1-pack with Vivera Ink cartridge";0.240;"C9448A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1308806";0;92.44;"882780528666";;"HP 70 original Ink cartridge C9449A photo black standard capacity 130ml 1-pack with Vivera Ink cartridge";0.240;"C9449A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1308807";0;92.44;"882780528673";;"HP 70 original Ink cartridge C9450A grey standard capacity 130ml 1-pack with Vivera Ink cartridge";0.240;"C9450A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1308808";0;92.44;"882780528680";;"HP 70 original Ink cartridge C9451A light grey standard capacity 130ml 1-pack with Vivera Ink cartridge";0.240;"C9451A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1308809";0;92.44;"882780528697";;"HP 70 original Ink cartridge C9452A cyan standard capacity 130ml 1-pack with Vivera Ink cartridge";0.240;"C9452A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1308810";0;92.44;"882780528703";;"HP 70 original Ink cartridge C9453A magenta standard capacity 130ml 1-pack with Vivera Ink cartridge";0.250;"C9453A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1308811";0;92.44;"882780528710";;"HP 70 original Ink cartridge C9454A yellow standard capacity 130ml 1-pack with Vivera Ink cartridge";0.250;"C9454A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1308812";0;92.44;"882780528727";;"HP 70 original Ink cartridge C9455A light magenta standard capacity 130ml 1-pack with Vivera Ink cartridge";0.240;"C9455A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1308813";0;84.03;"882780528734";;"HP 70 original Ink cartridge C9456A red standard capacity 130ml 1-pack with Vivera Ink cartridge";0.240;"C9456A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1308814";0;92.44;"882780528741";;"HP 70 original Ink cartridge C9457A green standard capacity 130ml 1-pack with Vivera Ink cartridge";0.240;"C9457A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1308815";0;92.44;"882780528758";;"HP 70 original Ink cartridge C9458A blue standard capacity 130ml 1-pack with Vivera Ink cartridge";0.230;"C9458A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1308816";0;69.04;"882780528765";;"HP 70 original Ink cartridge C9459A gloss enhancer standard capacity 130ml 1-pack with Vivera Ink cartridge";0.240;"C9459A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1310293";1;95.09;"882780389267";;"HP 53A original LaserJet Toner cartridge Q7553A black standard capacity 3.000 pages 1-pack";1.035;"Q7553A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1310294";0;175.52;"882780389274";;"HP 53X original LaserJet Toner cartridge Q7553X black standard capacity 7.000 pages 1-pack";1.320;"Q7553X";"Impressão, Digitalização e Consumíveis";"HP INC."
"1310538";0;5.18;;;"HP 1y PW NextBusDay Standard Mon HW Supp Standard Monitor Up to 22 3-year wty 1 year of post warranty hardware support.";1.000;"U4925PE";"Garantias e Serviços";"HP INC."
"1314649";0;45.3;"010343858787";;"Tinteiro EPSON T5802 Ciano - Stylus Pro 3800/3880";0.160;"C13T580200";"Impressão, Digitalização e Consumíveis";"EPSON"
"1314652";0;45.3;"010343858800";;"Tinteiro EPSON T5804 Amarelo - Stylus Pro 3800/3880";0.160;"C13T580400";"Impressão, Digitalização e Consumíveis";"EPSON"
"1314661";0;15.61;"010343858954";;"Tanque de Manutenção EPSON T582000 - Stylus Pro 3800, SureColor SC-P800";0.270;"C13T582000";"Impressão, Digitalização e Consumíveis";"EPSON"
"1315624";4;7.7;"4977766691833";;"BROTHER TZN231 labelcassette 12mm 8m white black for P-touch 200 300 500 1200series";0.051;"TZN231";"Impressão, Digitalização e Consumíveis";"BROTHER"
"1328484";0;158.12;;;"HP 5y NextBusDay Onsite NB Only HW Supp N/Nw/nc/nw/nx series 3/3/0 wty excl Mon 5 year of hardware only support Next business day os";0.001;"U7861E";"Garantias e Serviços";"HP INC."
"1334687";0;14.86;"889899750254";;"HP eCare Pack 3Years on-site Service exchange next business day Officejet Pro K and L Serie K550 K850 Serie";0.001;"UG075E";"Garantias e Serviços";"HP INC."
"1334975";0;20.74;"808736844550";;"HP 350 original Ink cartridge CB335EE ABE black Vivera OfficeJet J5780 J5785";0.040;"CB335EE#ABE";"Impressão, Digitalização e Consumíveis";"HP INC."
"1335010";3;27.09;"808736844765";;"HP 351 original Ink cartridge CB337EE ABE tri-colour Vivera OfficeJet J5780 J5785";0.050;"CB337EE#ABE";"Impressão, Digitalização e Consumíveis";"HP INC."
"1335895";4;11.37;"4960999454047";;"CANON PG-37 ink cartridge black low capacity 11ml 219 pages 1-pack";0.070;"2145B001";"Impressão, Digitalização e Consumíveis";"CANON"
"1335896";4;14.71;"4960999454054";;"CANON CL-38 ink cartridge colour low capacity 9ml 207 pages 1-pack";0.080;"2146B001";"Impressão, Digitalização e Consumíveis";"CANON"
"1337369";0;252.36;"882780506558";;"HP original Maintenance Kit Q7833A 220 Volt";4.800;"Q7833A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1337380";0;85.43;"882780506602";;"HP original Maintenance Kit Q7842A ADF";0.220;"Q7842A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347853";2;70.29;"808736779760";;"HP 72 original UV Ink cartridge C9370A photo black high capacity 130ml 1-pack";0.240;"C9370A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347854";3;69.26;"808736779784";;"HP 72 original Ink cartridge C9371A cyan high capacity 130ml 1-pack";0.238;"C9371A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347855";2;70.29;"808736779807";;"HP 72 original Ink cartridge C9372A magenta high capacity 130ml 1-pack";0.235;"C9372A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347856";4;70.26;"808736779821";;"HP 72 original Ink cartridge C9373A yellow high capacity 130ml 1-pack";0.240;"C9373A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347857";2;70.29;"808736779845";;"HP 72 original Ink cartridge C9374A grey high capacity 130ml 1-pack";0.235;"C9374A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347894";3;70.29;"808736779746";;"HP 72 original Ink cartridge C9403A matte black high capacity 130ml 1-pack";0.243;"C9403A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347895";0;73.69;"808736779593";;"HP 72 original printhead C9380A grey and photo black standard capacity 1-pack";0.110;"C9380A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347896";1;73.69;"808736779609";;"HP 72 original printhead C9383A magenta and cyan standard capacity 1-pack";0.108;"C9383A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347897";2;73.69;"808736779623";;"HP 72 original printhead C9384A matte black and yellow standard capacity 1-pack";0.110;"C9384A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347898";0;198.36;"882780987142";;"HP 91 original printhead C9460A matte black and cyan standard capacity 1-pack";0.110;"C9460A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347899";0;198.36;"882780987159";;"HP 91 original printhead C9461A magenta and yellow standard capacity 1-pack";0.110;"C9461A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347920";0;198.36;"882780987166";;"HP 91 original printhead C9462A light magenta and light cyan standard capacity 1-pack";0.110;"C9462A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347921";0;198.36;"882780987173";;"HP 91 original printhead C9463A photo black and light grey standard capacity 1-pack";0.110;"C9463A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347963";0;274.44;"882780987180";;"HP 91 original Ink cartridge C9464A matte black standard capacity 775ml 1-pack with Vivera Ink cartridge";1.070;"C9464A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347964";0;274.44;"882780987197";;"HP 91 original Ink cartridge C9465A photo black standard capacity 775ml 1-pack with Vivera Ink cartridge";1.334;"C9465A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347965";0;274.44;"882780987203";;"HP 91 original Ink cartridge C9466A light grey standard capacity 775ml 1-pack with Vivera Ink cartridge";1.050;"C9466A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347966";0;274.44;"882780987210";;"HP 91 original Ink cartridge C9467A cyan standard capacity 775ml 1-pack with Vivera Ink cartridge";1.070;"C9467A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347967";0;274.44;"882780987227";;"HP 91 original Ink cartridge C9468A magenta standard capacity 775ml 1-pack with Vivera Ink cartridge";1.070;"C9468A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347968";0;274.44;"882780987234";;"HP 91 original Ink cartridge C9469A yellow standard capacity 775ml 1-pack with Vivera Ink cartridge";1.060;"C9469A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347969";0;274.44;"882780987241";;"HP 91 original Ink cartridge C9470A light cyan standard capacity 775ml 1-pack with Vivera Ink cartridge";1.050;"C9470A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347980";0;274.44;"882780987258";;"HP 91 original Ink cartridge C9471A light magenta standard capacity 775ml 1-pack with Vivera Ink cartridge";1.060;"C9471A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1347992";0;83.08;"882780987265";;"HP 91 original maintenance cartridge C9518A standard capacity 1-pack";1.020;"C9518A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1354338";0;16.04;"8715946356020";;"Tinteiro EPSON T0481 Preto - Stylus Photo R200/220/300/320/340, RX500/600//620/640";0.060;"C13T04814010";"Impressão, Digitalização e Consumíveis";"EPSON"
"1354343";0;16.04;"8715946356129";;"Tinteiro EPSON T0486 Magenta Claro - Stylus Photo R200/220/300/320/340, RX500/600//620/640";0.060;"C13T04864010";"Impressão, Digitalização e Consumíveis";"EPSON"
"1360316";0;219.04;"829160301884";;"HP original LaserJet maintenance kit standard capacity 1-pack 220V Q5422A";2.920;"Q5422A";"Impressão, Digitalização e Consumíveis";"HP INC."
"1361411";0;95.04;;;"HP 5y NextBusDay XLarge Monitor HW Supp";1.120;"UE370E";"Garantias e Serviços";"HP INC."
"1365382";0;85.98;"8715946364308";;"EPSON S045005 Standard proofing paper inkjet 205g/m2 A3+ 100 sheets 1-pack";3.695;"C13S045005";"Impressão, Digitalização e Consumíveis";"EPSON"
"1368756";0;8.66;"8715946384337";;"EPSON Premium glossy photo paper inkjet 255g/m2 100x150mm 40 sheets 1-pack";0.198;"C13S042153";"Impressão, Digitalização e Consumíveis";"EPSON"
"1368757";0;9.42;"8715946384320";;"EPSON S042154 Premium glossy photo paper inkjet 255g/m2 130x180mm 30 sheets 1-pack";0.220;"C13S042154";"Impressão, Digitalização e Consumíveis";"EPSON"
"1368758";0;12.19;"8715946384313";;"EPSON Premium Glossy S042155 - hartie foto A4 15coli 255g/m2";0.370;"C13S042155";"Impressão, Digitalização e Consumíveis";"EPSON"
"1369354";0;20.53;"8715946384825";;"Tinteiro EPSON T0711H Preto Pack 2 - B40/110,BX3xx/600, D120, DX74xx/84xx/9400, SX2xx/4xx5/5xx/6xx";0.080;"C13T07114H10";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372550";0;250.67;"010343862715";;"Tinteiro EPSON T5911 Preto Foto - Stylus Pro 11880";1.200;"C13T591100";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372551";0;250.67;"010343862722";;"Tinteiro EPSON T5912 Ciano - Stylus Pro 11880";1.210;"C13T591200";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372552";0;250.67;"010343862739";;"Tinteiro EPSON T5913 Magenta - Stylus Pro 11880";1.200;"C13T591300";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372553";0;250.67;"010343862746";;"Tinteiro EPSON T5914 Amarelo - Stylus Pro 11880";1.210;"C13T591400";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372554";0;250.67;"010343862753";;"Tinteiro EPSON T5915 Ciano Claro - Stylus Pro 11880";1.200;"C13T591500";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372555";0;250.67;"010343862760";;"Tinteiro EPSON T5916 Magenta Claro - Stylus Pro 11880";1.210;"C13T591600";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372556";0;250.67;"010343862777";;"Tinteiro EPSON T5917 Cinzento - Stylus Pro 11880";1.200;"C13T591700";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372557";0;240.54;"010343862784";;"Tinteiro EPSON T5918 Preto Mate - Stylus Pro 11880";1.220;"C13T591800";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372558";0;250.67;"010343862791";;"Tinteiro EPSON T5919 Cinzento Claro - Stylus Pro 11880";1.200;"C13T591900";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372569";0;91.01;"010343864443";;"Tinteiro EPSON T6031 Preto Foto 220ml - Stylus Pro 7880/9880";0.400;"C13T603100";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372570";0;91.01;"010343864450";;"Tinteiro EPSON T6032 Ciano 220ml - Stylus Pro 7880/9880";0.405;"C13T603200";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372571";0;91.01;"010343864467";;"Tinteiro EPSON T6033 Magenta Vivo 220ml - Stylus Pro 7880/9880";0.405;"C13T603300";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372572";0;91.01;"010343864474";;"Tinteiro EPSON T6034 Amarelo 220ml - Stylus Pro 7880/9880";0.405;"C13T603400";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372573";0;91.01;"010343864481";;"Tinteiro EPSON T6035 Ciano Claro 220ml - Stylus Pro 7880/9880";0.405;"C13T603500";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372574";1;86.68;"010343864498";;"Tinteiro EPSON T6036 Magenta Vivo Claro 220ml - Stylus Pro 7880/9880";0.400;"C13T603600";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372575";1;91.01;"010343864504";;"Tinteiro EPSON T6037 Cinzento 220ml - Stylus Pro 7880/9880";0.400;"C13T603700";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372576";2;91.01;"010343864511";;"Tinteiro EPSON T6039 Cinzento Claro 220ml - Stylus Pro 7880/9880";0.395;"C13T603900";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372577";0;91.01;"010343865587";;"Tinteiro EPSON T603B Magenta 220ml - Stylus Pro 7880/9880";0.405;"C13T603B00";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372578";0;91.01;"010343865594";;"Tinteiro EPSON T603C Magenta Claro 220ml - Stylus Pro 7880/9880";0.400;"C13T603C00";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372589";0;91.01;"010343864719";;"Tinteiro EPSON T6061 Preto Foto 220ml - Stylus Pro 4800/4880";0.425;"C13T606100";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372590";0;91.01;"010343864726";;"Tinteiro EPSON T6062 Ciano 220ml - Stylus Pro 4800/4880";0.445;"C13T606200";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372591";0;91.01;"010343864733";;"Tinteiro EPSON T6063 Magenta Vivo 220ml - Stylus Pro 4800/4880";0.425;"C13T606300";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372592";0;91.01;"010343864740";;"Tinteiro EPSON T6064 Amarelo 220ml - Stylus Pro 4800/4880";0.425;"C13T606400";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372593";0;91.01;"010343864757";;"Tinteiro EPSON T6065 Ciano Claro 220ml - Stylus Pro 4800/4880";0.420;"C13T606500";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372594";0;91.01;"010343864764";;"Tinteiro EPSON T6066 Magenta Claro 220ml - Stylus Pro 4800/4880";0.430;"C13T606600";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372595";0;91.01;"010343864771";;"Tinteiro EPSON T6067 Cinzento 220ml - Stylus Pro 4800/4880";0.425;"C13T606700";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372596";0;91.01;"010343864788";;"Tinteiro EPSON T6069 Cinzento Claro 220ml - Stylus Pro 4800/4880";0.425;"C13T606900";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372597";0;91.01;"010343865921";;"Tinteiro EPSON T606B Magenta 220ml - Stylus Pro 4800";0.430;"C13T606B00";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372598";0;91.01;"010343865938";;"Tinteiro EPSON T606C Magenta Claro 220ml - Stylus Pro 4800";0.440;"C13T606C00";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372603";0;91.01;"010343865891";;"Tinteiro EPSON T6121 Preto Foto 220ml - Stylus Pro 7400/7450/9400/9450";0.410;"C13T612100";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372612";0;91.01;"010343866027";;"Tinteiro EPSON T6141 Preto Foto 220ml - Stylus Pro 4400/4450/4800/4880";1.235;"C13T614100";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372613";0;91.01;"010343865983";;"Tinteiro EPSON T6142 Ciano 220ml - Stylus Pro 4400/4450/4800/4880";0.430;"C13T614200";"Impressão, Digitalização e Consumíveis";"EPSON"
"1372614";0;91.01;"010343865990";;"Tinteiro EPSON T6143 Magenta 220ml - Stylus Pro 4400/4450/4800/4880";0.424;"C13T614300";"Impressão, Digitalização e Consumíveis";"EPSON"
